line,cp,algo,up00,up01,up02,up10,up11,up12,up20,up21,up22,front00,front01,front02,front10,front11,front12,front20,front21,front22,right00,right01,right02,right10,right11,right12,right20,right21,right22,left00,left01,left02,left10,left11,left12,left20,left21,left22,down00,down01,down02,down10,down11,down12,down20,down21,down22,back00,back01,back02,back10,back11,back12,back20,back21,back22
10, intermediate, beginner,B,O,R,W,W,W,W,W,W,B,B,B,G,G,G,O,G,G,W,W,G,O,R,R,O,R,R,R,Y,O,B,O,R,Y,O,R,G,Y,Y,R,Y,Y,B,Y,W,Y,B,O,O,B,G,Y,B,G
10, intermediate, beginner,B,O,R,W,W,W,W,W,W,B,B,B,G,G,G,R,R,G,W,W,Y,O,R,B,O,R,O,O,Y,O,G,O,R,G,O,R,Y,Y,W,Y,Y,Y,G,R,B,Y,B,R,O,B,G,Y,B,G
10, intermediate, beginner,W,W,Y,W,W,W,W,W,W,B,B,B,G,G,G,R,R,G,B,R,G,O,R,B,O,R,O,B,O,R,G,O,R,G,O,R,Y,Y,W,Y,Y,Y,O,Y,O,Y,O,Y,B,B,B,G,G,R
10, intermediate, beginner,W,W,Y,W,W,W,W,W,W,B,B,B,G,G,G,B,G,G,B,R,G,O,R,R,O,R,R,Y,O,R,O,O,R,Y,O,R,O,Y,Y,Y,Y,Y,O,Y,W,G,B,O,B,B,B,G,G,R
10, intermediate, beginner,Y,O,R,W,W,W,W,W,W,B,B,B,G,G,G,B,G,G,W,W,Y,O,R,R,O,R,R,W,Y,O,O,O,R,Y,O,R,O,Y,Y,Y,Y,Y,G,R,B,O,B,R,B,B,G,G,B,G
10, intermediate, beginner,Y,O,R,W,W,W,W,W,W,B,B,B,G,G,G,R,R,Y,W,W,O,O,R,B,O,R,R,B,Y,O,G,O,R,G,O,R,Y,Y,B,Y,Y,R,O,Y,G,Y,O,W,B,B,G,G,B,G
10, intermediate, beginner,W,W,O,W,W,W,W,W,W,B,B,B,G,G,G,R,R,Y,G,Y,O,O,R,B,O,R,R,Y,O,R,G,O,R,G,O,R,Y,Y,B,Y,Y,R,O,Y,B,G,B,Y,B,B,O,G,G,W
10, intermediate, beginner,W,W,O,W,W,W,W,W,W,B,B,B,G,G,G,Y,G,G,G,Y,Y,O,R,R,O,R,R,Y,O,R,B,O,R,G,O,R,O,Y,Y,Y,Y,Y,B,R,B,O,B,R,B,B,O,G,G,W
10, intermediate, beginner,Y,O,R,W,W,W,W,W,W,B,B,B,G,G,G,Y,G,G,W,W,O,O,R,R,O,R,R,B,R,B,B,O,R,G,O,R,O,Y,Y,Y,Y,Y,Y,Y,G,R,O,W,B,B,G,O,B,G
10, intermediate, beginner,Y,O,R,W,W,W,W,W,W,B,B,B,G,G,G,R,R,O,W,W,R,O,R,O,O,R,W,Y,R,B,G,O,R,G,O,R,Y,Y,G,Y,Y,Y,O,Y,Y,G,B,B,B,B,G,O,B,G
10, intermediate, beginner,W,W,R,W,W,W,W,W,W,B,B,B,G,G,G,R,R,O,Y,Y,O,O,R,O,O,R,W,Y,O,R,G,O,R,G,O,R,Y,Y,G,Y,Y,Y,B,R,Y,O,B,G,B,B,B,G,G,B
10, intermediate, beginner,W,W,R,W,W,W,W,W,W,B,B,B,G,G,G,Y,G,G,Y,Y,O,O,R,R,O,R,R,G,O,R,B,O,R,O,O,R,B,Y,Y,R,Y,Y,Y,Y,G,O,O,W,B,B,B,G,G,B
10, intermediate, beginner,G,O,R,W,W,W,W,W,W,B,B,B,G,G,G,Y,G,G,W,W,R,O,R,R,O,R,R,G,Y,Y,B,O,R,O,O,R,B,Y,Y,R,Y,Y,O,Y,Y,W,B,B,O,B,G,O,B,G
10, intermediate, beginner,G,O,R,W,W,W,W,W,W,B,B,B,G,G,G,R,R,R,W,W,W,O,R,B,O,R,B,Y,Y,Y,G,O,R,G,O,R,Y,Y,Y,Y,Y,Y,B,R,O,O,B,G,O,B,G,O,B,G
10, intermediate, beginner,W,W,W,W,W,W,W,W,W,B,B,B,G,G,G,R,R,R,O,R,B,O,R,B,O,R,B,G,O,R,G,O,R,G,O,R,Y,Y,Y,Y,Y,Y,Y,Y,Y,O,O,O,B,B,B,G,G,G
10, intermediate, beginner,W,W,W,W,W,W,W,W,W,B,B,B,G,G,G,G,G,G,O,R,R,O,R,R,O,R,R,O,O,R,O,O,R,O,O,R,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,G,G,G
10, end, beginner,W,W,W,W,W,W,W,W,W,G,G,G,G,G,G,G,G,G,R,R,R,R,R,R,R,R,R,O,O,O,O,O,O,O,O,O,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,B,B,B
11, start, fridrich,O,W,R,Y,W,Y,O,O,R,Y,W,W,W,G,O,Y,G,O,B,B,O,R,R,G,G,B,B,Y,R,G,O,O,G,B,B,B,R,O,W,Y,Y,W,G,Y,G,R,B,W,G,B,R,Y,R,W
11, intermediate, fridrich,O,Y,O,O,W,W,R,Y,R,G,R,B,W,G,O,Y,G,O,Y,B,O,R,R,G,W,B,B,Y,R,Y,O,O,W,B,B,W,R,O,W,Y,Y,W,G,Y,G,R,B,W,G,B,R,B,G,G
11, intermediate, fridrich,O,Y,O,O,W,W,W,O,R,O,G,Y,O,G,W,B,R,G,Y,B,O,R,R,G,B,B,W,Y,R,Y,O,O,W,W,B,B,R,Y,R,Y,Y,W,G,Y,G,R,B,W,G,B,R,B,G,G
11, intermediate, fridrich,O,Y,O,O,W,W,W,O,R,O,G,Y,O,G,W,W,G,O,Y,B,R,R,R,B,B,B,W,B,R,Y,R,O,W,G,B,B,R,W,G,Y,Y,Y,R,Y,G,W,O,Y,G,B,R,B,G,G
11, intermediate, fridrich,R,O,W,W,W,O,O,Y,O,G,G,B,O,G,W,W,G,O,B,B,R,W,R,B,Y,B,W,B,R,B,R,O,R,G,B,Y,R,W,G,Y,Y,Y,R,Y,G,W,O,Y,G,B,R,Y,G,O
11, intermediate, fridrich,R,O,W,W,W,O,G,W,R,O,G,W,W,G,O,B,G,G,B,B,R,W,R,B,G,B,Y,B,R,B,R,O,R,Y,B,W,O,Y,O,Y,Y,Y,R,Y,G,W,O,Y,G,B,R,Y,G,O
11, intermediate, fridrich,R,O,W,W,W,O,G,W,R,O,G,W,W,G,O,B,R,Y,B,B,G,W,R,G,G,B,B,Y,R,B,O,O,R,W,B,W,R,Y,O,Y,Y,Y,G,Y,O,R,B,Y,G,B,R,Y,G,O
11, intermediate, fridrich,R,O,W,W,W,O,O,Y,R,Y,R,B,O,G,W,W,G,O,B,B,G,W,R,G,W,B,W,Y,R,B,O,O,R,G,B,B,R,W,G,Y,Y,Y,G,Y,O,R,B,Y,G,B,R,Y,G,O
11, intermediate, fridrich,W,O,R,O,W,Y,R,W,O,B,R,B,O,G,W,W,G,O,B,B,G,R,R,G,Y,B,W,Y,R,O,O,O,G,G,B,Y,R,W,G,Y,Y,Y,G,Y,O,R,B,Y,G,B,R,B,W,W
11, intermediate, fridrich,W,O,G,O,W,Y,R,W,O,B,R,Y,O,G,R,W,G,W,W,B,Y,G,R,R,G,B,B,Y,R,O,O,O,G,G,B,Y,R,W,R,Y,Y,Y,G,Y,O,R,B,B,G,B,W,B,W,O
11, intermediate, fridrich,R,O,W,W,W,O,O,Y,G,G,G,W,O,G,R,W,G,W,B,B,Y,W,R,R,O,B,B,Y,R,B,O,O,R,G,B,Y,R,W,R,Y,Y,Y,G,Y,O,R,B,B,G,B,W,Y,G,O
11, checkpoint, fridrich,R,O,W,W,W,O,R,W,R,W,G,W,R,G,O,W,G,G,B,B,Y,W,R,R,G,B,Y,Y,R,B,O,O,R,O,B,B,G,Y,O,Y,Y,Y,G,Y,O,R,B,B,G,B,W,Y,G,O
11, intermediate, fridrich,R,W,R,O,W,W,W,O,R,O,G,Y,R,G,O,W,G,G,B,B,Y,R,R,R,B,B,Y,Y,R,G,O,O,W,O,B,B,G,Y,O,Y,Y,Y,G,Y,O,R,B,B,G,B,W,W,G,W
11, intermediate, fridrich,R,W,R,G,W,W,W,O,R,R,G,Y,O,G,O,W,G,G,B,B,Y,R,R,R,B,B,Y,O,O,Y,B,O,R,B,W,G,O,Y,O,R,Y,Y,W,Y,O,G,B,B,Y,B,W,G,G,W
11, intermediate, fridrich,R,O,W,W,W,G,R,W,R,W,G,G,O,G,O,W,G,G,G,B,Y,R,R,R,Y,B,Y,O,O,B,B,O,R,B,W,B,O,Y,O,R,Y,Y,W,Y,O,G,B,B,Y,B,W,Y,G,R
11, intermediate, fridrich,W,O,W,O,W,G,W,W,R,O,G,G,R,G,O,W,G,G,G,B,Y,R,R,R,Y,B,Y,B,R,B,O,O,W,O,B,B,G,Y,O,Y,Y,Y,Y,Y,O,R,B,B,W,B,W,R,G,R
11, intermediate, fridrich,W,G,R,O,W,W,W,O,W,B,W,B,R,G,O,W,G,G,G,B,Y,G,R,R,O,B,Y,B,R,R,O,O,G,O,B,R,G,Y,O,Y,Y,Y,Y,Y,O,R,B,B,W,B,W,G,R,Y
11, intermediate, fridrich,W,G,B,O,W,O,W,O,G,B,W,O,R,G,Y,W,G,O,O,G,G,B,R,B,Y,R,Y,B,R,R,O,O,G,O,B,R,G,Y,B,Y,Y,W,Y,Y,Y,R,B,R,W,B,W,G,R,W
11, intermediate, fridrich,B,O,G,G,W,O,W,O,W,R,G,R,R,G,Y,W,G,O,O,G,G,W,R,B,B,R,Y,B,R,W,O,O,R,O,B,G,G,Y,B,Y,Y,W,Y,Y,Y,R,B,R,W,B,W,O,B,Y
11, intermediate, fridrich,B,O,R,G,W,W,W,O,Y,R,G,G,R,G,O,W,G,W,G,B,Y,G,R,R,O,W,B,B,R,W,O,O,R,O,B,G,G,Y,R,Y,Y,Y,Y,Y,O,R,B,B,W,B,W,O,B,Y
11, intermediate, fridrich,W,G,B,O,W,O,Y,W,R,O,G,G,R,G,O,W,G,W,O,B,Y,B,R,R,Y,W,B,B,R,R,O,O,G,O,B,G,G,Y,R,Y,Y,Y,Y,Y,O,R,B,B,W,B,W,G,R,W
11, intermediate, fridrich,W,G,G,O,W,O,Y,W,W,O,G,R,R,G,Y,W,G,O,Y,B,O,W,R,B,B,R,Y,B,R,R,O,O,G,O,B,G,G,Y,B,Y,Y,W,Y,Y,W,R,B,B,W,B,O,G,R,R
11, intermediate, fridrich,Y,O,W,W,W,G,W,O,G,B,W,Y,R,G,Y,W,G,O,G,B,O,R,R,B,R,R,Y,B,R,O,O,O,G,O,B,R,G,Y,B,Y,Y,W,Y,Y,W,R,B,B,W,B,O,G,G,R
11, intermediate, fridrich,Y,O,B,W,W,O,W,O,R,B,W,W,R,G,G,W,G,G,O,B,Y,B,R,R,G,R,R,B,R,O,O,O,G,O,B,R,G,Y,Y,Y,Y,Y,Y,Y,O,R,B,B,W,B,W,G,G,W
11, intermediate, fridrich,B,O,R,O,W,O,Y,W,W,O,G,R,R,G,G,W,G,G,W,B,Y,W,R,R,B,R,R,B,R,W,O,O,G,O,B,G,G,Y,Y,Y,Y,Y,Y,Y,O,R,B,B,W,B,W,O,B,G
11, intermediate, fridrich,B,R,W,O,W,O,Y,W,W,O,G,R,R,G,G,W,G,G,B,O,R,W,R,R,B,R,R,O,Y,Y,O,O,G,O,B,G,G,Y,Y,Y,Y,Y,Y,B,W,B,W,G,B,B,B,R,W,O
11, intermediate, fridrich,Y,O,B,W,W,R,W,O,W,B,W,B,R,G,G,W,G,G,R,O,R,W,R,R,O,R,R,O,Y,O,O,O,G,O,B,R,G,Y,Y,Y,Y,Y,Y,B,W,B,W,G,B,B,B,G,G,Y
11, intermediate, fridrich,R,O,R,W,W,R,W,O,W,B,W,B,R,G,G,W,G,G,W,B,Y,W,R,R,O,R,R,Y,O,B,O,O,G,O,B,R,G,Y,Y,Y,Y,Y,O,Y,O,G,B,B,G,B,W,Y,B,G
11, intermediate, fridrich,W,W,R,O,W,O,W,R,R,O,W,W,R,G,G,W,G,G,Y,B,Y,B,R,R,G,R,R,Y,O,B,O,O,W,O,B,B,G,Y,Y,Y,Y,Y,O,Y,O,G,B,B,G,B,W,R,G,B
11, intermediate, fridrich,W,W,R,O,W,O,O,B,B,W,R,O,G,G,W,G,G,W,Y,B,Y,B,R,R,W,R,R,Y,O,B,O,O,W,Y,Y,G,R,R,G,Y,Y,Y,O,Y,O,G,B,B,G,B,W,R,G,B
11, intermediate, fridrich,R,O,B,W,W,B,W,O,O,B,W,G,G,G,W,G,G,W,O,B,Y,R,R,R,W,R,R,Y,O,B,O,O,G,Y,Y,R,R,R,G,Y,Y,Y,O,Y,O,G,B,B,G,B,W,Y,B,W
11, intermediate, fridrich,R,O,B,W,W,B,W,R,R,G,W,W,W,G,G,B,G,G,O,B,Y,R,R,R,G,R,R,Y,O,B,O,O,G,W,O,O,R,Y,Y,Y,Y,Y,O,Y,O,G,B,B,G,B,W,Y,B,W
11, intermediate, fridrich,W,W,R,R,W,O,R,B,B,G,R,O,W,G,G,B,G,G,Y,B,Y,B,R,R,W,R,R,Y,O,G,O,O,W,W,O,W,R,Y,Y,Y,Y,Y,O,Y,O,G,B,B,G,B,W,O,G,B
11, intermediate, fridrich,W,W,B,R,W,W,R,B,B,G,R,R,W,G,O,B,G,B,Y,R,R,B,R,R,Y,B,W,Y,O,G,O,O,W,W,O,W,R,Y,O,Y,Y,G,O,Y,G,G,B,Y,G,B,Y,O,G,O
11, intermediate, fridrich,B,W,B,W,W,B,W,R,R,G,W,W,W,G,O,B,G,B,R,R,R,R,R,R,G,B,W,Y,O,O,O,O,G,W,O,O,R,Y,O,Y,Y,G,O,Y,G,G,B,Y,G,B,Y,Y,B,Y
11, intermediate, fridrich,B,W,W,W,W,O,W,R,B,G,W,O,W,G,G,B,G,G,G,R,R,B,R,R,W,R,R,Y,O,O,O,O,G,W,O,O,R,Y,Y,Y,Y,Y,O,Y,Y,G,B,B,G,B,B,Y,B,R
11, intermediate, fridrich,Y,O,O,W,W,O,W,R,B,G,W,O,W,G,G,B,G,G,B,W,W,B,R,R,W,R,R,Y,Y,O,O,O,G,W,O,O,R,Y,Y,Y,Y,Y,R,R,G,B,B,R,B,B,B,G,G,Y
11, intermediate, fridrich,O,O,B,O,W,R,Y,W,W,O,G,O,W,G,G,B,G,G,O,W,W,W,R,R,G,R,R,Y,Y,Y,O,O,G,W,O,G,R,Y,Y,Y,Y,Y,R,R,G,B,B,R,B,B,B,B,B,W
11, intermediate, fridrich,O,W,W,O,W,R,Y,W,W,O,G,O,W,G,G,B,G,G,G,R,R,W,R,R,G,R,R,O,O,B,O,O,G,W,O,G,R,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,B,R
11, intermediate, fridrich,W,W,Y,R,W,O,W,W,O,R,B,W,W,G,G,B,G,G,G,R,R,G,R,R,B,R,R,O,O,G,O,O,W,W,O,G,R,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,O,G,O
11, intermediate, fridrich,W,W,Y,R,W,O,Y,Y,R,G,G,B,G,G,W,W,B,R,G,R,R,G,R,R,W,O,G,O,O,G,O,O,W,B,R,R,O,W,W,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,O,G,O
11, intermediate, fridrich,R,Y,Y,O,W,R,Y,W,W,O,G,O,G,G,W,W,B,R,R,R,R,W,R,R,G,O,G,O,O,W,O,O,G,B,R,G,O,W,W,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,B,G,G
11, intermediate, fridrich,R,Y,Y,O,W,R,G,O,G,O,W,R,G,G,B,O,G,W,R,R,R,W,R,R,W,W,O,O,O,W,O,O,G,Y,W,W,G,R,B,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,B,G,G
11, intermediate, fridrich,Y,R,G,Y,W,O,R,O,G,W,G,W,G,G,B,O,G,W,R,R,R,W,R,R,O,W,O,O,O,G,O,O,G,Y,W,B,G,R,B,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,R,W,W
11, intermediate, fridrich,Y,R,G,Y,W,O,Y,W,B,O,G,W,G,G,G,W,B,W,R,R,R,W,R,R,R,O,G,O,O,G,O,O,G,B,R,G,O,W,O,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,R,W,W
11, intermediate, fridrich,G,O,B,R,W,W,Y,Y,Y,G,G,G,G,G,G,W,B,W,W,R,R,G,R,R,O,O,G,O,O,W,O,O,W,B,R,R,O,W,O,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,R,W,R
11, intermediate, fridrich,G,O,B,R,W,W,O,O,G,G,G,W,G,G,B,G,G,W,W,R,R,G,R,R,O,W,O,O,O,W,O,O,W,Y,Y,Y,R,R,B,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,R,W,R
11, intermediate, fridrich,G,O,W,R,W,B,O,O,W,G,G,B,G,G,Y,G,G,Y,O,G,W,W,R,R,O,R,R,O,O,W,O,O,W,Y,Y,Y,R,R,B,Y,Y,B,Y,Y,R,B,B,B,B,B,W,R,W,G
11, intermediate, fridrich,O,R,G,O,W,O,W,B,W,O,W,O,G,G,Y,G,G,Y,R,G,W,W,R,R,G,R,R,O,O,G,O,O,G,Y,Y,B,R,R,B,Y,Y,B,Y,Y,R,B,B,B,B,B,W,Y,W,W
11, intermediate, fridrich,O,R,B,O,W,W,W,B,W,O,W,G,G,G,O,G,G,W,W,R,R,G,R,R,R,W,G,O,O,G,O,O,G,Y,Y,B,R,R,O,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,Y,W,R
11, intermediate, fridrich,B,W,W,R,W,B,O,O,W,G,G,B,G,G,O,G,G,W,G,R,R,W,R,R,O,W,G,O,O,R,O,O,W,Y,Y,Y,R,R,O,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,G,R
11, intermediate, fridrich,B,W,W,R,W,B,O,W,G,B,O,W,G,G,G,G,G,G,G,R,R,W,R,R,O,R,R,O,O,R,O,O,W,O,O,W,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,G,R
11, intermediate, fridrich,O,R,B,W,W,W,G,B,W,O,W,G,G,G,G,G,G,G,W,R,R,G,R,R,R,R,R,O,O,B,O,O,O,O,O,W,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,W,R
11, intermediate, fridrich,O,R,B,W,W,W,O,O,W,G,G,O,G,G,W,G,G,G,W,R,R,G,R,R,G,B,W,O,O,B,O,O,O,Y,Y,Y,R,R,R,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,W,R
11, intermediate, fridrich,O,R,O,W,W,W,O,O,G,G,G,R,G,G,Y,G,G,Y,G,G,W,B,R,R,W,R,R,O,O,B,O,O,O,Y,Y,Y,R,R,B,Y,Y,B,Y,Y,R,B,B,B,B,B,W,W,W,W
11, intermediate, fridrich,O,W,O,O,W,R,G,W,O,W,B,G,G,G,Y,G,G,Y,W,G,W,W,R,R,W,R,R,O,O,G,O,O,G,Y,Y,R,R,R,B,Y,Y,B,Y,Y,R,B,B,B,B,B,W,Y,O,B
11, intermediate, fridrich,O,W,B,O,W,W,G,W,B,W,B,O,G,G,R,G,G,O,W,R,R,G,R,R,W,W,W,O,O,G,O,O,G,Y,Y,R,R,R,G,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,Y,O,R
11, intermediate, fridrich,B,W,B,W,W,W,O,O,G,G,G,R,G,G,R,G,G,O,O,R,R,B,R,R,W,W,W,O,O,R,O,O,O,Y,Y,Y,R,R,G,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,G,W
11, checkpoint, fridrich,B,W,B,W,W,W,W,W,W,R,R,O,G,G,G,G,G,G,O,R,R,B,R,R,G,R,R,O,O,R,O,O,O,O,O,G,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,G,W
11, intermediate, fridrich,W,W,W,W,W,W,B,W,B,W,G,W,G,G,G,G,G,G,G,R,R,O,R,R,R,R,R,O,O,G,O,O,B,O,O,O,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,O,R,R
11, intermediate, fridrich,W,W,W,W,W,G,B,W,G,W,G,Y,G,G,Y,G,G,Y,R,O,G,R,R,R,R,R,R,O,O,G,O,O,B,O,O,O,Y,Y,B,Y,Y,B,Y,Y,R,B,B,W,B,B,W,O,R,B
11, intermediate, fridrich,B,W,W,W,W,W,G,G,W,R,R,R,G,G,Y,G,G,Y,O,O,G,R,R,R,B,R,R,O,O,W,O,O,G,O,O,Y,Y,Y,B,Y,Y,B,Y,Y,R,B,B,W,B,B,W,O,B,G
11, intermediate, fridrich,B,W,W,W,W,W,G,G,G,R,R,W,G,G,W,G,G,W,G,R,R,O,R,R,O,R,B,O,O,W,O,O,G,O,O,Y,Y,Y,R,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,O,B,R
11, intermediate, fridrich,G,W,B,G,W,W,G,W,W,O,O,G,G,G,W,G,G,W,O,R,R,B,R,R,R,R,B,O,O,R,O,O,R,O,O,W,Y,Y,R,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,Y,G,W
11, intermediate, fridrich,G,W,G,G,W,W,G,W,W,O,O,R,G,G,Y,G,G,Y,R,B,O,R,R,R,B,R,R,O,O,R,O,O,R,O,O,W,Y,Y,B,Y,Y,B,Y,Y,W,B,B,B,B,B,W,Y,G,W
11, intermediate, fridrich,W,W,G,W,W,G,G,W,G,W,G,Y,G,G,Y,G,G,Y,W,B,O,R,R,R,R,R,R,O,O,B,O,O,R,O,O,R,Y,Y,B,Y,Y,B,Y,Y,W,B,B,B,B,B,W,R,O,O
11, checkpoint, fridrich,W,W,B,W,W,W,G,W,O,W,G,G,G,G,G,G,G,G,O,R,R,B,R,R,W,R,R,O,O,B,O,O,R,O,O,R,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,R,O,W
11, intermediate, fridrich,G,W,W,W,W,W,O,W,B,W,B,O,G,G,G,G,G,G,R,R,R,O,R,R,W,R,R,O,O,W,O,O,G,O,O,G,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,R,R,B
11, intermediate, fridrich,G,W,O,W,W,G,O,W,G,W,B,Y,G,G,Y,G,G,Y,W,O,R,R,R,R,R,R,R,O,O,W,O,O,G,O,O,G,Y,Y,B,Y,Y,B,Y,Y,B,B,B,W,B,B,W,R,R,B
11, intermediate, fridrich,G,W,O,G,W,W,O,W,G,B,R,R,G,G,Y,G,G,Y,G,O,R,G,R,R,W,R,R,O,O,R,O,O,R,O,O,W,Y,Y,B,Y,Y,B,Y,Y,B,B,B,W,B,B,W,Y,B,W
11, intermediate, fridrich,G,W,W,G,W,W,O,W,W,B,R,O,G,G,W,G,G,G,R,R,R,O,R,R,G,G,W,O,O,R,O,O,R,O,O,W,Y,Y,R,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,Y,B,B
11, intermediate, fridrich,W,W,W,W,W,W,G,G,O,R,R,W,G,G,W,G,G,G,O,R,R,R,R,R,B,G,W,O,O,B,O,O,B,O,O,Y,Y,Y,R,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,R,O,G
11, intermediate, fridrich,W,W,W,W,W,W,G,G,G,R,R,R,G,G,Y,G,G,Y,B,R,O,G,R,R,W,R,R,O,O,B,O,O,B,O,O,Y,Y,Y,B,Y,Y,B,Y,Y,G,B,B,W,B,B,W,R,O,O
11, intermediate, fridrich,W,W,G,W,W,G,W,W,G,B,B,Y,G,G,Y,G,G,Y,R,R,O,R,R,R,R,R,R,O,O,O,O,O,O,O,O,R,Y,Y,B,Y,Y,B,Y,Y,G,B,B,W,B,B,W,B,G,W
11, intermediate, fridrich,W,W,Y,W,W,Y,W,W,Y,B,B,B,G,G,B,G,G,G,R,R,R,R,R,R,R,R,O,O,O,O,O,O,O,O,O,R,Y,Y,W,Y,Y,W,Y,Y,W,B,B,G,B,B,G,B,G,G
11, intermediate, fridrich,W,Y,Y,W,W,Y,W,W,Y,B,B,B,G,G,B,G,G,G,O,O,O,R,R,R,R,R,O,R,R,R,O,O,O,O,O,R,Y,Y,W,Y,Y,W,Y,W,W,G,G,B,G,B,B,G,B,B
11, intermediate, fridrich,W,Y,B,W,W,B,W,W,G,B,B,W,G,G,W,G,G,W,R,R,O,R,R,O,O,R,O,R,R,R,O,O,O,O,O,R,Y,Y,B,Y,Y,B,Y,W,B,G,G,Y,G,B,Y,G,B,Y
11, intermediate, fridrich,W,Y,B,W,W,B,O,O,R,G,G,B,G,G,B,W,W,W,R,R,O,R,R,O,W,W,G,R,R,R,O,O,O,B,Y,Y,O,R,O,Y,Y,B,Y,W,B,G,G,Y,G,B,Y,G,B,Y
11, intermediate, fridrich,W,Y,Y,W,W,Y,O,O,Y,G,G,B,G,G,B,W,W,R,O,O,G,R,R,W,R,R,W,R,R,R,O,O,O,B,Y,Y,O,R,B,Y,Y,B,Y,W,W,G,G,O,G,B,B,G,B,B
11, intermediate, fridrich,W,W,Y,W,W,Y,O,O,Y,G,G,B,G,G,B,W,W,R,R,R,R,R,R,W,R,R,W,O,O,G,O,O,O,B,Y,Y,O,R,B,Y,Y,B,Y,Y,W,B,B,G,B,B,G,O,G,G
11, intermediate, fridrich,W,W,B,W,W,B,O,O,R,G,G,B,G,G,B,W,W,W,R,R,R,R,R,R,W,W,R,O,O,G,O,O,O,B,Y,Y,O,R,G,Y,Y,G,Y,Y,G,B,B,Y,B,B,Y,O,G,Y
11, intermediate, fridrich,W,W,B,W,W,B,W,W,R,B,B,W,G,G,W,G,G,W,R,R,R,R,R,R,G,R,O,O,O,G,O,O,O,O,O,R,Y,Y,B,Y,Y,G,Y,Y,G,B,B,Y,B,B,Y,O,G,Y
11, intermediate, fridrich,W,W,W,W,W,W,W,W,W,B,B,B,G,G,G,G,G,G,G,R,R,R,R,R,O,R,R,O,O,G,O,O,O,O,O,R,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,O,G,R
11, intermediate, fridrich,W,W,W,W,W,W,W,W,W,O,R,G,G,G,G,G,G,G,O,R,R,G,R,R,R,R,R,O,O,B,O,O,B,O,O,B,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,R,O,G
11, intermediate, fridrich,O,O,B,W,W,W,W,W,W,O,R,G,G,G,G,G,G,G,W,W,W,G,R,R,R,R,R,Y,Y,Y,O,O,B,O,O,B,Y,Y,Y,Y,Y,Y,R,R,O,B,B,G,B,B,O,B,B,R
11, intermediate, fridrich,O,O,G,W,W,G,W,W,G,O,R,Y,G,G,Y,G,G,O,R,G,W,R,R,W,R,R,W,Y,Y,Y,O,O,B,O,O,B,Y,Y,G,Y,Y,O,R,R,R,B,B,B,B,B,W,B,B,W
11, intermediate, fridrich,Y,Y,Y,W,W,G,W,W,G,O,R,Y,G,G,Y,G,G,O,O,O,G,R,R,W,R,R,W,R,R,R,O,O,B,O,O,B,Y,Y,G,Y,Y,O,W,G,R,B,W,W,B,B,B,B,B,B
11, intermediate, fridrich,Y,Y,Y,Y,W,G,W,W,G,B,R,Y,B,G,Y,B,G,O,O,O,G,R,R,W,R,R,W,B,O,O,B,O,O,R,R,R,Y,Y,G,W,Y,O,W,G,R,O,W,W,G,B,B,G,B,B
11, intermediate, fridrich,O,O,G,Y,W,G,W,W,G,B,R,Y,B,G,Y,B,G,O,R,G,W,R,R,W,R,R,W,Y,Y,Y,B,O,O,R,R,R,Y,Y,G,W,Y,O,O,O,B,G,G,O,B,B,W,B,B,W
11, intermediate, fridrich,O,O,O,Y,W,W,W,W,W,B,R,G,B,G,G,B,G,G,W,W,W,G,R,R,R,R,R,Y,Y,Y,B,O,O,R,R,R,Y,Y,Y,W,Y,Y,O,O,O,G,G,G,B,B,O,B,B,B
